labels 0 1 2 3 4 5
0 0.999374 0.000165706 0.000215099 6.9108e-05 0.000153559 2.28011e-05
0 0.999035 0.000237007 0.000320013 0.000242563 9.76867e-05 6.73717e-05
0 0.998056 0.000223363 0.00106486 0.000419777 8.43756e-05 0.000151319
0 0.999206 0.000142689 0.000322457 0.000207306 3.23447e-05 8.94844e-05
0 0.998144 9.71868e-05 0.00106894 0.000415014 0.000136642 0.000138389
0 0.999152 0.000289171 5.98212e-05 0.000345919 1.46742e-05 0.000138773
0 0.999049 0.000157574 0.000290993 0.000342954 2.08865e-05 0.000138277
0 0.999965 7.09736e-06 2.37714e-06 1.32154e-05 3.65031e-06 9.11885e-06
0 0.99993 4.57956e-05 1.58242e-06 1.18234e-05 3.16969e-06 8.06958e-06
0 0.999965 1.06882e-05 4.06733e-07 1.46849e-05 6.99495e-07 8.90247e-06
0 0.999734 0.000161326 7.6391e-06 7.46048e-05 4.15534e-06 1.84381e-05
0 0.999215 0.000291205 0.000140076 0.000235812 3.54187e-05 8.20347e-05
0 0.998586 0.000269289 0.000428929 0.000324748 0.000251729 0.000138926
0 0.998486 0.000256981 0.000489734 0.000426966 0.000192053 0.000148277
0 0.998597 0.000228526 0.000255074 0.000531428 0.000163574 0.000224754
0 0.997363 0.000270688 0.00105853 0.000584277 0.00044991 0.00027326
0 0.997508 0.000167401 0.001057 0.00061067 0.000516827 0.000139736
0 0.99852 0.000226524 0.000207116 0.000542537 0.000201026 0.000302798
0 0.997495 4.91112e-05 0.00094004 0.000451648 0.000962222 0.000101679
0 0.999717 4.10104e-05 3.66125e-05 4.83014e-05 5.98928e-05 9.76738e-05
0 0.999848 2.25862e-05 8.17547e-06 8.34166e-05 3.20788e-06 3.45939e-05
0 0.999894 1.67166e-05 1.08725e-05 5.79453e-05 4.2939e-06 1.58452e-05
0 0.999648 9.11102e-06 0.000137994 0.000152949 7.97725e-06 4.40017e-05
0 0.99995 2.09055e-06 3.51966e-06 8.76181e-06 4.35583e-07 3.52326e-05
0 0.999217 3.05189e-05 0.000176837 0.000324862 8.64057e-05 0.000164495
0 0.999958 4.92685e-06 7.09149e-06 2.34127e-05 3.32553e-06 3.57264e-06
0 0.999883 1.15514e-05 4.13384e-05 3.07283e-05 2.69749e-05 6.13766e-06
0 0.999871 1.82367e-05 1.40551e-05 7.29857e-05 1.95321e-05 4.44042e-06
0 0.999927 9.08409e-06 8.55213e-06 3.49552e-05 1.57935e-05 4.7386e-06
0 0.99992 2.59181e-05 8.58691e-06 2.69488e-05 9.88185e-06 8.97731e-06
0 0.99984 3.36982e-05 3.84883e-06 7.90641e-05 1.27049e-05 3.09966e-05
0 0.999823 4.85905e-05 2.53108e-06 0.000100716 2.77445e-06 2.26919e-05
0 0.9999 1.5532e-05 8.3624e-06 4.63874e-05 1.46587e-05 1.47052e-05
0 0.999824 8.10563e-06 3.21154e-05 4.82608e-05 8.30907e-05 4.88941e-06
0 0.999805 1.45315e-05 6.96749e-06 0.000130609 2.72565e-05 1.51502e-05
0 0.999484 4.19007e-05 3.62852e-06 0.000418219 9.7356e-06 4.25855e-05
0 0.9992 8.24182e-05 5.6627e-05 0.000415623 0.000162506 8.32021e-05
0 0.998142 0.000268277 0.00073396 0.000280973 0.000437074 0.000138161
0 0.99869 6.32044e-05 0.000211631 6.16555e-05 0.00091682 5.66204e-05
0 0.999195 3.56169e-05 0.000273466 4.57597e-05 0.000402119 4.7748e-05
0 0.999811 9.39955e-06 1.47187e-05 5.57176e-05 8.81146e-05 2.11057e-05
0 0.999692 2.54943e-05 7.70878e-05 8.72612e-05 8.35972e-05 3.44921e-05
0 0.999604 0.000112756 6.0101e-05 0.000122288 4.36326e-05 5.71301e-05
0 0.999632 6.88979e-05 3.97225e-05 0.000158702 7.02493e-05 3.01499e-05
0 0.99951 4.345e-05 0.000200861 0.000150389 8.01099e-05 1.5282e-05
0 0.999195 9.41218e-05 0.000261074 0.000186169 0.000214039 4.97439e-05
0 0.999315 8.53931e-05 9.82433e-05 0.000295318 6.74629e-05 0.000138774
0 0.999355 3.11086e-05 0.000265928 9.24865e-05 0.000199247 5.61145e-05
0 0.999509 1.87448e-05 0.000206069 0.000170064 7.68017e-05 1.95855e-05
0 0.999205 5.00915e-05 0.000442434 3.78201e-05 0.00024821 1.59729e-05
0 0.999284 5.31552e-05 0.000334361 8.80785e-05 0.000188967 5.19064e-05
0 0.999869 1.92884e-05 2.75046e-05 4.53214e-05 1.99138e-05 1.92826e-05
0 0.999589 5.74605e-05 0.00024149 2.13549e-05 8.12424e-05 9.90641e-06
0 0.999879 6.70208e-05 2.0928e-05 1.44608e-05 1.57852e-05 2.33898e-06
0 0.999832 1.63658e-05 3.32587e-05 4.95947e-05 6.08414e-05 7.76062e-06
0 0.999655 6.31145e-05 7.78367e-05 0.000113454 6.56716e-05 2.48965e-05
0 0.999408 0.000220667 0.000103656 0.000142551 6.06544e-05 6.46175e-05
0 0.999737 7.88438e-05 3.37696e-05 6.03969e-05 4.65142e-05 4.35443e-05
0 0.99964 4.05245e-05 1.13851e-05 0.00019702 5.602e-05 5.52127e-05
0 0.999042 0.000196809 4.65432e-05 0.00042193 0.000185167 0.000107998
0 0.999076 0.000176302 2.02914e-05 0.000416916 0.000188463 0.000122209
0 0.999662 5.22082e-05 3.50398e-05 9.88854e-05 7.17781e-05 8.01846e-05
0 0.999174 0.00012898 7.41942e-05 0.000429789 5.44855e-05 0.000138856
0 0.998022 0.000218446 0.000573919 0.000417052 0.000629947 0.000138395
0 0.998443 0.000206522 0.000156912 0.000417509 0.000637379 0.000138705
0 0.999435 0.000142556 4.86274e-05 0.000306991 3.61249e-05 3.02218e-05
0 0.999212 0.00011269 0.000112467 0.000416652 0.000123124 2.28984e-05
0 0.997968 0.00016965 0.00106904 0.000411825 0.000242566 0.000138465
0 0.997821 0.000218668 0.00106603 0.000416062 0.000361526 0.00011625
0 0.999865 5.5814e-06 3.59089e-05 6.13282e-05 2.41106e-06 3.00577e-05
0 0.999137 7.76777e-05 0.000226886 0.000416893 3.82474e-05 0.000103525
0 0.999932 1.05718e-05 3.9841e-07 3.96059e-05 2.48052e-07 1.72129e-05
0 0.999854 6.84787e-05 6.80923e-07 5.40977e-05 1.52017e-06 2.0842e-05
0 0.999831 6.06831e-05 1.92746e-06 7.72669e-05 1.00156e-05 1.95766e-05
0 0.999887 6.09776e-05 5.1864e-06 2.27983e-05 2.62247e-06 2.11897e-05
0 0.999756 0.000192167 3.96906e-06 1.86528e-05 1.86456e-06 2.70304e-05
0 0.999595 0.000289802 9.49526e-06 3.09295e-05 9.8315e-06 6.52316e-05
0 0.999883 7.4256e-05 9.34747e-06 9.25828e-06 5.53216e-06 1.90814e-05
0 0.999778 0.000135758 2.09083e-05 4.13657e-05 9.1446e-06 1.46414e-05
0 0.999787 0.000124092 9.62557e-06 5.99631e-05 6.91615e-06 1.27342e-05
0 0.999393 0.000290477 4.22721e-05 0.000214501 3.01784e-05 2.92752e-05
0 0.998786 0.000271223 0.000295349 0.000405409 0.000150462 9.17674e-05
0 0.997699 0.000220816 0.00106683 0.000476004 0.000315875 0.000221107
0 0.997421 0.000220122 0.0010585 0.000483296 0.000467299 0.000349354
0 0.997353 0.00021773 0.00100906 0.000520213 0.000363789 0.00053669
0 0.997304 0.000206581 0.00103621 0.000469506 0.000599333 0.000384034
0 0.99805 6.4511e-05 0.0010579 0.000344541 0.000245974 0.000237287
0 0.997445 0.000240245 0.00105616 0.000437219 0.000674651 0.000147137
0 0.99971 3.34442e-05 5.24096e-05 9.254e-05 1.27987e-05 9.88337e-05
0 0.999337 4.9411e-05 0.000246997 9.16341e-05 6.70228e-05 0.000208034
0 0.999499 6.04304e-06 0.000195389 4.34833e-05 1.0331e-05 0.000245811
0 0.999523 3.51444e-05 7.11642e-05 9.11551e-05 1.44332e-05 0.000265306
0 0.99762 0.000106317 0.00106834 0.000368539 0.00058401 0.000253035
0 0.999291 6.4019e-05 0.000260382 7.45024e-05 0.00020267 0.000107575
0 0.999025 0.000150883 0.000271254 0.000148907 0.000165039 0.000239381
0 0.999226 2.63062e-05 7.76621e-05 0.000414977 0.000129014 0.000125691
0 0.998319 3.72307e-05 0.000528867 0.000297285 0.000745828 7.17811e-05
0 0.999283 0.000148268 7.69684e-05 0.000188421 7.46297e-05 0.000228526
0 0.999701 8.06742e-05 2.51424e-05 3.84151e-05 1.76432e-05 0.000137005
0 0.998836 0.000178128 0.000213706 0.000405594 0.000143453 0.000223073
0 0.997627 5.2698e-05 0.00104818 0.000380777 0.000708921 0.000182914
0 0.998872 1.30166e-05 0.000702354 4.85021e-05 0.000239763 0.00012473
0 0.999366 1.74645e-05 0.000368833 5.55632e-05 2.74709e-05 0.000165109
0 0.99786 0.000108819 0.00106644 0.000300782 0.000555045 0.000108595
0 0.999479 3.94005e-05 9.82935e-05 0.00012632 0.000236316 2.02265e-05
0 0.999684 6.49118e-05 6.78991e-05 1.1001e-05 0.000109914 6.23324e-05
0 0.999571 0.000132837 4.66853e-05 1.78866e-05 0.000177405 5.42399e-05
0 0.99893 6.57345e-05 0.00011862 4.40329e-05 0.0008218 1.99855e-05
0 0.999014 0.000132748 1.40302e-05 0.000329499 0.000388715 0.000121167
0 0.999289 9.55893e-05 8.08477e-06 0.000123009 0.000379712 0.0001042
0 0.999763 2.06097e-05 4.76108e-05 2.51483e-05 0.000111424 3.24547e-05
0 0.999566 0.000136818 0.000163576 2.01116e-05 4.05824e-05 7.26771e-05
0 0.997959 0.000246581 0.00106175 6.84705e-05 0.000621694 4.21484e-05
0 0.999065 0.000212491 0.000282471 3.38404e-05 0.000329927 7.59213e-05
0 0.999002 0.00022025 0.000123727 0.000213007 0.000332036 0.000109097
0 0.997418 0.000197396 0.00100009 0.000415884 0.00083057 0.000138331
0 0.999006 0.000218688 0.000398677 0.000139376 0.000167948 6.95976e-05
0 0.999892 2.0321e-05 4.31891e-05 1.74061e-05 1.99088e-05 6.99169e-06
0 0.999472 2.61375e-05 0.000121186 3.94022e-05 0.000337866 3.7124e-06
0 0.998218 0.000231226 0.00083507 1.48715e-05 0.000684543 1.58547e-05
0 0.997438 0.000267922 0.000928 0.00027519 0.000957234 0.000133439
0 0.998426 0.000122584 0.000525524 0.000294434 0.000493047 0.000138771
0 0.997508 0.000166735 0.0010375 0.000416041 0.000733079 0.000138387
0 0.997713 0.000247981 0.00106429 0.000255991 0.000626499 9.26492e-05
0 0.999934 7.63268e-06 3.28214e-05 1.34387e-05 9.71711e-06 2.17976e-06
0 0.999446 3.33882e-05 0.000400794 2.21417e-05 9.50367e-05 2.50952e-06
0 0.999559 2.16599e-05 0.000197215 6.05921e-05 0.000150603 1.12001e-05
0 0.999609 3.00336e-05 5.89965e-05 6.00771e-05 0.000236177 5.72435e-06
0 0.999852 2.3191e-05 1.40285e-05 5.87855e-05 4.78899e-05 4.04789e-06
0 0.99961 1.5409e-05 0.000235133 1.19455e-05 0.000119838 7.29568e-06
0 0.998638 1.30132e-05 0.000553208 1.39971e-05 0.000771181 1.0202e-05
0 0.998699 4.8845e-06 0.000770185 1.05467e-05 0.00050756 7.54135e-06
0 0.998643 1.26671e-05 0.000947268 1.84182e-05 0.000362454 1.62448e-05
0 0.998627 2.48728e-05 0.00106404 5.99838e-05 0.000207861 1.67383e-05
0 0.998682 2.2356e-05 0.000840301 7.81533e-05 0.000359907 1.77716e-05
0 0.999176 3.4281e-05 0.000289755 3.04181e-05 0.000454349 1.55375e-05
0 0.999788 4.01341e-05 3.49236e-05 2.47908e-05 9.64682e-05 1.55098e-05
0 0.99816 8.26336e-05 0.000555599 5.51144e-05 0.00112297 2.39244e-05
0 0.999085 6.62898e-05 0.000431451 2.9656e-05 0.00037626 1.14848e-05
0 0.999848 2.10792e-05 6.1818e-05 2.79643e-05 3.68118e-05 4.64261e-06
0 0.999934 2.74972e-06 1.30695e-05 3.4522e-05 1.38066e-05 1.95743e-06
0 0.999741 2.94179e-05 0.000115118 3.2026e-05 7.64215e-05 6.09466e-06
0 0.99993 1.1512e-05 2.09438e-06 4.77528e-05 4.49512e-06 3.96017e-06
0 0.999859 1.92894e-05 2.07913e-05 3.03642e-05 6.31221e-05 7.33545e-06
0 0.999882 1.76658e-05 1.06201e-05 6.07635e-05 2.18375e-05 7.00587e-06
0 0.999829 9.66633e-06 7.74676e-05 1.60741e-05 6.10769e-05 6.2529e-06
0 0.999955 1.03688e-05 1.18134e-05 1.42203e-05 4.33542e-06 4.61459e-06
0 0.999949 3.11147e-06 3.63097e-05 4.6422e-06 5.30111e-06 2.09663e-06
0 0.999591 1.83558e-05 0.000331244 1.28019e-05 4.41286e-05 2.85947e-06
0 0.99994 9.38221e-06 2.99589e-05 9.27575e-06 6.17597e-06 4.94855e-06
0 0.999959 8.33648e-06 1.17935e-06 2.74722e-05 1.1686e-06 3.01617e-06
0 0.999928 1.25041e-05 1.11948e-05 2.50286e-05 6.00053e-06 1.70885e-05
0 0.999783 3.84468e-05 4.02464e-05 6.16457e-05 4.40103e-05 3.31063e-05
0 0.999727 6.11009e-05 1.78287e-05 0.000162209 1.12405e-05 2.01875e-05
0 0.999769 3.33014e-05 1.99419e-06 0.000173709 6.79625e-06 1.49965e-05
0 0.999696 9.2494e-05 8.42604e-06 0.000154836 2.91848e-05 1.9411e-05
0 0.999709 3.78087e-05 9.20231e-05 3.97453e-05 0.000107217 1.42112e-05
0 0.999855 5.02115e-05 1.99993e-05 3.44416e-05 3.62413e-05 3.70149e-06
0 0.99991 3.41906e-05 1.65477e-05 1.27679e-05 2.23892e-05 4.56745e-06
0 0.999937 1.7377e-05 7.55743e-06 2.17738e-05 1.03053e-05 5.86592e-06
0 0.999322 0.000290299 5.1156e-05 4.47365e-05 0.00027472 1.72398e-05
0 0.999513 0.000192831 1.39916e-05 0.000185754 8.1248e-05 1.29603e-05
0 0.997686 0.000249211 0.000708531 0.000193772 0.00114025 2.26761e-05
0 0.999663 7.23627e-05 6.62697e-05 9.82239e-05 9.02983e-05 9.7815e-06
0 0.998909 0.000152938 4.00682e-05 0.000185896 0.000697401 1.43132e-05
0 0.998114 0.000218713 0.000368261 0.000183759 0.00108315 3.19521e-05
0 0.997827 0.000138188 0.00106296 0.000268382 0.000602353 0.000101377
0 0.998559 0.000218165 0.000176902 0.000417691 0.000547082 8.14642e-05
0 0.997509 0.000218381 0.00105115 0.000388643 0.000694533 0.000138446
0 0.998357 9.41283e-05 0.00106932 0.000381377 5.7453e-05 4.03546e-05
0 0.998293 0.000173594 0.00106897 0.000260978 6.53068e-05 0.00013824
0 0.998555 5.40396e-05 0.00083801 9.79614e-05 0.000404399 5.02723e-05
0 0.997924 0.000218927 0.00106385 0.000416215 0.000238074 0.00013899
0 0.998375 0.000165635 0.000506089 0.000177099 0.000695248 8.13476e-05
0 0.999296 8.45747e-05 0.00015677 0.000247692 7.67456e-05 0.000138537
0 0.9999 1.86636e-05 1.67289e-05 3.73637e-05 8.84118e-06 1.88346e-05
0 0.999973 1.54313e-05 1.57378e-06 5.75913e-06 4.42089e-07 4.24982e-06
0 0.999986 4.07013e-06 9.04413e-07 4.67616e-06 8.77283e-07 3.93497e-06
0 0.998173 6.55682e-05 0.00106575 7.23069e-05 0.000553119 6.9762e-05
0 0.999931 1.25158e-05 7.10385e-06 1.66487e-06 4.41337e-05 3.84581e-06
0 0.998524 0.0002905 0.00050817 2.30613e-05 0.000612562 4.12661e-05
0 0.99986 6.21411e-05 2.53508e-05 7.67543e-06 2.67971e-05 1.84462e-05
0 0.999631 0.000140405 0.000107762 1.18864e-05 7.71469e-05 3.2288e-05
0 0.998248 0.000227348 0.00106422 5.96521e-05 0.000299902 0.000100473
0 0.999672 0.000125989 0.000122459 3.93964e-05 1.60179e-05 2.42163e-05
0 0.999208 0.000290488 0.000170308 0.000242089 5.90538e-05 2.97255e-05
0 0.998893 0.000185003 0.000219187 9.15343e-05 0.000591034 2.05972e-05
0 0.997944 0.000265628 0.000765708 0.000413746 0.000481123 0.000129849
0 0.997334 0.000295451 0.000954375 0.000346894 0.000914349 0.000155383
0 0.99815 0.000211052 0.000853411 0.00023786 0.00020092 0.000346267
0 0.997337 0.000291801 0.000775279 0.000316462 0.00111845 0.000161251
0 0.998255 0.000102928 0.000651006 5.51079e-05 0.00075145 0.000184997
0 0.99749 0.000294699 0.000721988 0.00018961 0.00114389 0.000159353
0 0.999145 0.000202492 0.00038489 5.61625e-05 9.70407e-05 0.000114306
0 0.999347 0.000309135 0.000128111 4.20912e-05 5.72657e-05 0.000116418
0 0.997455 0.000290722 0.00081148 0.000217066 0.00108891 0.000137033
0 0.999688 3.18599e-05 0.000130272 2.17343e-05 7.67874e-05 5.16271e-05
0 0.999844 2.40789e-05 4.39445e-05 1.74339e-05 2.7849e-05 4.28306e-05
0 0.999352 4.52765e-05 0.000393922 7.0332e-05 9.26162e-05 4.55713e-05
0 0.99979 5.10017e-05 4.36382e-05 4.56493e-05 2.28603e-05 4.70893e-05
0 0.999019 0.000226267 0.00010928 0.000268901 0.000250065 0.000126178
0 0.998186 0.000158572 0.000241632 0.000410922 0.000954737 4.81048e-05
0 0.999807 7.5511e-05 1.6347e-05 2.65523e-05 4.14685e-05 3.32349e-05
0 0.999585 6.84591e-05 0.000236215 2.79009e-05 5.59688e-05 2.66201e-05
0 0.99837 0.000219308 0.00092415 0.000159315 0.000200093 0.000127325
0 0.998641 0.000258707 0.000729358 0.000113562 9.01562e-05 0.000167103
0 0.998863 5.61125e-05 0.000739279 2.42519e-05 0.000289694 2.76389e-05
0 0.999767 7.07571e-05 5.81442e-06 2.18849e-05 6.60667e-06 0.000127971
0 0.9998 5.97444e-05 3.84785e-05 1.13197e-05 4.70979e-05 4.29737e-05
0 0.9996 0.000107933 6.40936e-05 2.00823e-05 0.000173889 3.41925e-05
0 0.999928 1.50042e-05 1.25565e-05 5.02222e-06 4.77657e-06 3.44351e-05
0 0.999484 0.000132842 7.0122e-05 0.000147352 1.13407e-05 0.000154482
0 0.998997 0.000235604 0.000163985 0.000424592 0.000136707 4.19485e-05
0 0.998339 0.000217153 0.00041977 0.000438205 0.000363544 0.000222533
0 0.99845 0.000219002 0.00022994 0.000115851 0.000744847 0.000240819
0 0.997777 0.000218832 0.000875324 0.000451741 0.000538705 0.000138588
0 0.998316 0.000217833 0.000705098 0.000127394 0.000518213 0.000115268
0 0.999329 0.000217718 0.000181543 0.000142964 9.48124e-05 3.39181e-05
0 0.99925 3.40867e-05 4.15249e-05 9.19554e-05 0.000567364 1.46513e-05
0 0.997636 0.000270926 0.0010707 0.000401415 0.000567596 5.35294e-05
0 0.998832 9.33911e-05 0.000448048 6.25786e-05 0.000546015 1.75646e-05
0 0.998324 8.69015e-05 0.000923659 4.8275e-05 0.000586416 3.12433e-05
0 0.998027 0.000169231 0.00106235 6.00384e-05 0.000593702 8.7251e-05
0 0.999827 6.34987e-05 1.00808e-05 1.45834e-05 8.10874e-05 3.40524e-06
0 0.999917 1.12875e-05 6.45103e-06 4.87631e-05 1.2841e-05 3.67804e-06
0 0.999911 4.32821e-05 5.2171e-06 2.26233e-05 1.35515e-05 3.91017e-06
0 0.999902 5.20597e-05 5.2634e-06 3.43541e-05 2.9524e-06 3.66943e-06
0 0.999818 0.000116563 2.05834e-05 3.24303e-05 2.77629e-06 9.74952e-06
0 0.999908 4.17293e-05 2.17413e-05 1.93209e-05 3.50327e-06 5.21663e-06
0 0.999861 6.51942e-05 4.6735e-05 1.54302e-05 4.22782e-06 7.81918e-06
0 0.999833 7.96814e-05 2.89501e-05 2.72224e-05 1.85123e-05 1.23941e-05
0 0.999693 8.78429e-05 8.2927e-05 5.67647e-05 6.267e-05 1.70286e-05
0 0.999563 1.91957e-05 8.90673e-05 6.7883e-05 0.000253484 7.39316e-06
0 0.999861 1.09614e-05 1.61143e-05 7.75687e-05 2.4115e-05 1.02066e-05
0 0.999703 2.21695e-05 0.000179856 4.19653e-05 3.06486e-05 2.18769e-05
0 0.999047 0.0001251 0.000540049 0.000117628 9.99752e-05 7.07233e-05
0 0.999779 2.95274e-05 0.000107179 4.59798e-05 2.01802e-05 1.84087e-05
0 0.999753 1.01435e-05 0.000127823 4.85129e-05 7.94865e-06 5.2116e-05
0 0.999193 5.70651e-05 0.000391984 2.42168e-05 0.000208755 0.000124614
0 0.997667 0.00022055 0.00103906 0.000223546 0.000719225 0.000130945
0 0.998264 9.47643e-05 0.000763254 0.000137998 0.000721495 1.84621e-05
0 0.99803 3.40287e-05 0.00100099 0.000105781 0.000823746 5.75753e-06
0 0.999301 1.85829e-05 0.000454141 3.82398e-05 0.000185685 2.68734e-06
0 0.998934 2.26938e-05 0.000692173 5.79355e-05 0.000288673 4.64913e-06
0 0.999381 4.13752e-06 0.000340608 1.60597e-05 0.00025535 2.9082e-06
0 0.999899 4.14376e-06 1.50865e-05 5.03327e-05 2.55074e-05 5.90972e-06
0 0.999852 1.81319e-05 1.87045e-06 7.87586e-05 1.84809e-05 3.10979e-05
0 0.99981 1.98385e-05 2.18105e-05 4.45004e-05 5.18771e-05 5.21297e-05
0 0.998373 0.000191245 0.000749722 0.000212768 0.000334825 0.000138638
0 0.999735 6.49972e-05 6.57358e-06 0.000149345 1.7914e-05 2.63666e-05
0 0.999559 0.000108655 1.52025e-05 0.000239497 4.04901e-05 3.68167e-05
0 0.999502 9.23294e-05 0.000129032 0.000210143 3.44046e-05 3.16404e-05
0 0.998917 0.000107918 0.000160308 0.000416812 0.000274807 0.000123325
0 0.999428 5.93207e-05 0.000109196 0.000207079 0.000158631 3.79028e-05
0 0.999739 4.24224e-05 3.24461e-05 0.000102661 6.06335e-05 2.32555e-05
0 0.99917 1.28488e-05 0.00059219 6.71694e-05 0.00012589 3.23371e-05
0 0.99948 2.13232e-05 0.000310157 8.69641e-05 8.43224e-05 1.71481e-05
0 0.998553 9.28899e-05 0.000279696 0.000416987 0.000630905 2.68358e-05
0 0.999451 3.50169e-05 5.15616e-05 0.000417489 2.44927e-05 2.08196e-05
0 0.998084 6.00894e-05 0.00106466 0.000353893 0.000391277 4.60886e-05
0 0.997777 0.000114265 0.00102937 0.000301269 0.000763563 1.48652e-05
0 0.999359 5.47981e-05 3.16157e-05 0.000415282 0.000109349 3.02198e-05
0 0.99979 8.8896e-06 2.81912e-06 0.000128084 4.14454e-05 2.85576e-05
0 0.998816 9.50921e-06 0.000233306 6.87877e-05 0.000821298 5.08744e-05
0 0.998107 1.66081e-05 0.00102787 6.84473e-05 0.000766811 1.30812e-05
0 0.998185 1.09174e-05 0.000995677 9.61064e-05 0.000669462 4.26825e-05
0 0.999693 3.0587e-05 6.41421e-05 0.000122395 5.22309e-05 3.76092e-05
0 0.998324 8.46143e-05 0.000736225 7.86787e-05 0.000639923 0.000136377
0 0.999155 6.70843e-05 0.000134497 5.54158e-05 0.000499115 8.85169e-05
0 0.999151 3.36598e-05 6.50304e-05 0.000121934 0.000529638 9.85229e-05
0 0.998519 0.000139103 0.000451554 0.000448517 0.000375206 6.70338e-05
0 0.998107 0.00020947 0.000299485 0.000418734 0.00082667 0.000138775
0 0.998987 0.000219983 9.42842e-05 0.00041836 0.000209942 7.05019e-05
0 0.998676 0.00012213 6.64758e-05 0.00023698 0.000760838 0.000137946
0 0.997498 0.000217977 0.00104282 0.000416824 0.000726342 9.84834e-05
0 0.997652 0.000163551 0.0010259 0.000415932 0.000604163 0.000138176
0 0.999131 8.43978e-05 0.000190577 0.000346716 0.00016055 8.66379e-05
0 0.997926 0.000218569 0.00101949 0.000456456 0.000240832 0.000138959
0 0.997753 0.000218392 0.00103819 0.000535544 0.000315582 0.00013901
0 0.997576 0.000218137 0.00106998 0.000416686 0.00057842 0.00014029
0 0.99739 0.000218728 0.000996983 0.000416297 0.000839403 0.000139021
0 0.998392 0.000241996 0.00059439 0.000150601 0.000555803 6.56744e-05
0 0.999478 4.57335e-05 0.000211965 4.93483e-05 0.000184272 3.06903e-05
0 0.999955 2.98586e-06 1.66768e-05 6.38548e-06 9.70341e-06 9.33343e-06
0 0.998091 5.86247e-05 0.00106979 0.000110041 0.000546674 0.000124089
0 0.999319 4.53825e-05 0.000197902 6.76514e-05 0.000262329 0.000107418
0 0.999122 0.000275184 0.000232469 0.000146856 0.000145674 7.74315e-05
0 0.99894 0.000220819 0.000540414 9.3954e-05 0.000149687 5.52077e-05
0 0.999997 1.5574e-06 1.00027e-07 8.04953e-07 5.03008e-08 3.69328e-07
0 0.999885 5.85295e-05 1.50063e-05 1.86631e-05 1.53074e-05 7.36924e-06
0 0.999992 1.76192e-06 1.32703e-06 1.06814e-06 3.13395e-06 8.88844e-07
0 0.999922 3.04902e-05 1.2833e-05 2.6006e-05 2.56162e-06 6.20888e-06
0 0.999827 5.40875e-05 2.04463e-05 7.56418e-05 1.70755e-05 5.60352e-06
0 0.999493 0.000141258 0.000121032 0.000160335 5.97039e-05 2.49914e-05
0 0.998812 0.000276924 0.00029663 0.000229301 0.000291707 9.29581e-05
0 0.998807 0.000296039 0.000308903 0.000267462 0.000219715 0.000101168
0 0.998086 0.000300764 0.000678289 0.000313502 0.000301054 0.000320445
0 0.997478 0.00029573 0.000612087 0.000533321 0.000843428 0.000237631
0 0.998372 0.000152682 0.0002368 0.000192541 0.000913363 0.000132263
0 0.998052 0.000393203 0.000227839 0.000325391 0.00085154 0.000150048
0 0.999298 0.000208552 1.91283e-05 0.000114524 0.000185052 0.000174895
0 0.998751 0.000279453 5.94018e-05 0.000312506 0.000430045 0.000167973
0 0.999779 4.06763e-05 6.43293e-05 1.97741e-05 1.36158e-05 8.30944e-05
0 0.999864 3.38089e-05 4.2935e-05 1.34951e-05 1.22633e-05 3.364e-05
0 0.997949 2.94016e-05 0.00075639 0.000116625 0.00112034 2.8091e-05
0 0.999902 6.80295e-06 5.11415e-06 1.0219e-05 2.36356e-06 7.39939e-05
0 0.999634 1.87085e-05 3.79163e-05 6.18836e-05 6.43242e-05 0.000183159
0 0.998008 3.5239e-05 0.000438013 0.00029576 0.00107416 0.000148369
0 0.999366 3.13513e-05 4.40117e-05 0.00039074 9.16606e-05 7.58806e-05
0 0.999667 5.43441e-05 4.06652e-05 0.000142001 3.74164e-05 5.86317e-05
0 0.998901 7.2589e-05 0.000618567 0.000175724 0.000178895 5.30315e-05
0 0.999564 1.16304e-05 0.000356879 2.13523e-05 3.32523e-05 1.2403e-05
0 0.99812 2.41517e-05 0.0010593 0.00011094 0.000657407 2.77517e-05
0 0.999957 2.95078e-06 5.66484e-06 1.67146e-05 9.35637e-06 7.99103e-06
0 0.999879 1.58591e-05 2.89975e-05 3.77613e-05 2.45374e-05 1.40036e-05
0 0.998924 0.000100329 0.000233295 0.000360104 0.00035859 2.33702e-05
0 0.999358 9.64527e-05 0.000362603 6.12299e-05 9.67199e-05 2.52232e-05
0 0.998584 0.000169186 0.000329194 0.000417308 0.000458451 4.18446e-05
0 0.999771 7.95206e-05 6.58014e-05 9.56188e-06 2.49519e-05 4.88334e-05
0 0.999647 0.000105165 0.000139884 1.52962e-05 4.34954e-05 4.90413e-05
0 0.998558 0.000156105 0.000639004 0.000480045 0.000108148 5.90525e-05
0 0.998156 0.000141352 0.00102611 0.000416387 0.000217894 4.18112e-05
0 0.999603 6.45513e-07 0.000175666 2.4947e-06 0.000213945 4.34529e-06
0 0.999275 1.94926e-06 0.000537682 1.10422e-05 0.000159187 1.52276e-05
0 0.9997 5.57109e-06 0.000177417 1.57257e-05 9.59514e-05 5.35558e-06
0 0.999472 6.05318e-06 0.000311961 1.73041e-05 0.000180559 1.16594e-05
0 0.998634 1.74608e-05 0.000487154 4.44263e-05 0.000797115 2.01781e-05
0 0.999567 8.55383e-06 0.000252227 3.54466e-05 7.55827e-05 6.0792e-05
